step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
132,PAYMENT,10385.29,C753805537,0.0,0.0,M1360537423,0.0,0.0,0,0
250,CASH_OUT,406844.07,C317329371,0.0,0.0,C147376659,4130267.33,4537111.4,0,0
138,CASH_OUT,54840.33,C428576161,0.0,0.0,C1427825258,8002787.55,8057627.88,0,0
235,PAYMENT,674.71,C1219243366,0.0,0.0,M1761055523,0.0,0.0,0,0
229,CASH_IN,218763.88,C1631159234,4450698.82,4669462.7,C1832863340,308962.99,90199.12,0,0
299,CASH_IN,260474.39,C99167526,21342.0,281816.39,C1479919099,11247.0,0.0,0,0
378,CASH_OUT,183247.52,C1669860711,480.0,0.0,C165959218,1099547.11,1282794.63,0,0
692,CASH_OUT,349619.91,C925944949,349619.91,0.0,C345169466,1472559.62,1822179.54,1,0
140,PAYMENT,34688.01,C1968868533,20663.29,0.0,M1455356411,0.0,0.0,0,0
596,CASH_OUT,13274.66,C2078425187,0.0,0.0,C869126640,55364.69,68639.35,0,0
372,CASH_OUT,400247.34,C1166437187,0.0,0.0,C1494902740,1056209.89,1456457.23,0,0
378,CASH_OUT,184511.59,C801682848,43681.71,0.0,C12648896,2875955.63,3060467.22,0,0
286,CASH_IN,101170.5,C1010187023,18585149.73,18686320.23,C1006180073,261344.4,160173.9,0,0
11,CASH_IN,269235.22,C1655067473,107972.0,377207.22,C699026377,2767734.75,4000325.89,0,0
398,PAYMENT,4748.13,C1105639758,59997.0,55248.87,M1700115343,0.0,0.0,0,0
181,CASH_OUT,109880.17,C2115246488,0.0,0.0,C52924809,186602.52,296482.69,0,0
584,CASH_OUT,4719.72,C1609372835,0.0,0.0,C263701668,2555733.43,2560453.15,0,0
226,CASH_OUT,266353.05,C1513197738,0.0,0.0,C549312778,275459.9,541812.95,0,0
188,CASH_OUT,79012.55,C418413280,39596.0,0.0,C1750622044,10361008.74,10440021.29,0,0
44,PAYMENT,10444.66,C1333139919,135915.08,125470.42,M340079645,0.0,0.0,0,0
403,CASH_OUT,178716.14,C2039261290,100134.0,0.0,C1658174705,73731.53,252447.67,0,0
304,TRANSFER,1223523.54,C987809249,0.0,0.0,C2096970953,29727971.6,30951495.13,0,0
154,PAYMENT,10367.73,C2105237574,28810.0,18442.27,M830930651,0.0,0.0,0,0
63,TRANSFER,148188.84,C1621152719,148188.84,0.0,C2001263601,0.0,0.0,1,0
161,PAYMENT,7371.74,C227562279,0.0,0.0,M738304369,0.0,0.0,0,0
400,CASH_OUT,150085.84,C1564147435,119270.63,0.0,C1850534887,247232.71,397318.55,0,0
17,PAYMENT,17339.53,C1801118794,100889.0,83549.47,M1266509073,0.0,0.0,0,0
357,CASH_OUT,201481.14,C1538202070,6671.46,0.0,C1364768564,797695.63,999176.76,0,0
178,PAYMENT,14691.54,C798186271,0.0,0.0,M1518291364,0.0,0.0,0,0
48,CASH_IN,157646.38,C1466468859,1728130.65,1885777.02,C840226669,1181261.67,1023615.3,0,0
204,CASH_OUT,258302.55,C132712782,52329.0,0.0,C564407928,0.0,258302.55,0,0
330,CASH_IN,190365.25,C1227444456,101.0,190466.25,C525382761,0.0,0.0,0,0
351,TRANSFER,6721321.33,C1914099833,6721321.33,0.0,C1517275009,0.0,0.0,1,0
182,PAYMENT,2172.06,C827650133,223669.22,221497.17,M1676869027,0.0,0.0,0,0
209,CASH_OUT,173569.32,C636976074,0.0,0.0,C553033993,308716.83,482286.14,0,0
378,CASH_IN,345968.41,C2106651324,25720031.22,26065999.63,C354369138,3650110.56,3304142.15,0,0
301,CASH_OUT,12984.31,C1228548904,25236.0,12251.69,C137840913,1193675.64,1206659.95,0,0
4,CASH_OUT,169941.73,C2026325575,169941.73,0.0,C1394526584,0.0,169941.73,1,0
538,CASH_OUT,64607.69,C997992445,58983.0,0.0,C87314559,4679854.42,4744462.1,0,0
249,CASH_IN,32345.67,C1076475477,19211824.6,19244170.27,C1037250143,1698442.8,1666097.14,0,0
40,CASH_OUT,207399.52,C756356787,0.0,0.0,C293365179,929056.61,1136456.13,0,0
36,PAYMENT,33772.31,C629341881,70916.0,37143.69,M1658558649,0.0,0.0,0,0
283,CASH_OUT,291010.21,C949919695,0.0,0.0,C152213122,4935694.12,5226704.32,0,0
585,PAYMENT,1881.65,C521745219,21705.0,19823.35,M959428643,0.0,0.0,0,0
8,CASH_OUT,319487.97,C1654232238,0.0,0.0,C1271835801,420842.73,2432075.54,0,0
253,CASH_IN,49087.45,C1064191850,134411.0,183498.45,C443621222,0.0,0.0,0,0
45,TRANSFER,38894.96,C156667747,0.0,0.0,C1819642049,1601852.78,1640747.75,0,0
347,CASH_OUT,342029.81,C2127483999,29070.0,0.0,C2104695538,5416174.81,5758204.63,0,0
614,CASH_IN,408684.86,C1520427508,157470.25,566155.11,C1703081292,4444140.36,4035455.51,0,0
205,CASH_IN,337670.72,C1442572206,5583706.61,5921377.33,C768375391,534179.9,196509.18,0,0
370,PAYMENT,12193.99,C1399317873,1233.0,0.0,M1496072960,0.0,0.0,0,0
348,CASH_IN,370502.44,C1998001262,8362016.15,8732518.59,C547397573,386916.07,16413.63,0,0
276,CASH_IN,29491.38,C1162027244,4471313.33,4500804.71,C2006347106,442058.53,412567.16,0,0
135,CASH_IN,669709.32,C1093228638,9646492.96,10316202.28,C1399320574,4019256.4,3349547.07,0,0
357,PAYMENT,11355.1,C845998191,1160.0,0.0,M1923636685,0.0,0.0,0,0
400,CASH_IN,127565.69,C1843229910,30769.0,158334.69,C1733584268,0.0,0.0,0,0
166,TRANSFER,839747.62,C1965286005,0.0,0.0,C99725561,4267035.83,5106783.45,0,0
246,CASH_OUT,14343.03,C849644821,14343.03,0.0,C1587418917,2842416.71,2856759.75,1,0
324,TRANSFER,1044683.15,C1267640950,0.0,0.0,C1203354326,1986260.81,3030943.96,0,0
215,PAYMENT,3957.05,C1337473022,409.0,0.0,M91443584,0.0,0.0,0,0
298,CASH_IN,206933.85,C290327744,51602.0,258535.85,C185475083,183940.16,0.0,0,0
254,CASH_IN,182926.41,C1446313443,5936697.36,6119623.77,C560093041,258652.11,75725.7,0,0
329,CASH_OUT,245852.72,C1240361745,0.0,0.0,C176397641,1387801.15,1633653.87,0,0
240,PAYMENT,12492.84,C320540298,468.22,0.0,M1238329933,0.0,0.0,0,0
185,CASH_OUT,404906.66,C1098121804,31062.0,0.0,C725421180,61492.34,466399.0,0,0
352,CASH_IN,282716.61,C254491791,253543.0,536259.61,C2142712197,128926.25,0.0,0,0
233,PAYMENT,4754.5,C1604619726,20935.0,16180.5,M818866379,0.0,0.0,0,0
279,CASH_IN,113717.08,C611196015,4018082.21,4131799.29,C510971321,2988936.62,2875219.55,0,0
732,TRANSFER,311832.17,C65054182,311832.17,0.0,C833307608,0.0,0.0,1,0
324,CASH_OUT,139910.34,C1031350044,0.0,0.0,C394942997,433988.02,573898.36,0,0
252,TRANSFER,427469.04,C1046953551,12852.0,0.0,C1544862417,145182.9,572651.94,0,0
225,PAYMENT,8818.91,C1181074676,0.0,0.0,M1399933699,0.0,0.0,0,0
331,PAYMENT,575.82,C39479490,303477.0,302901.18,M1286005630,0.0,0.0,0,0
255,PAYMENT,12.46,C1305735460,15544.0,15531.54,M1354878925,0.0,0.0,0,0
298,CASH_IN,128146.55,C738877956,1603277.07,1731423.62,C1365463591,2182079.87,2053933.32,0,0
138,CASH_IN,182355.11,C1053588866,6968800.08,7151155.19,C1441370724,6299162.28,6116807.17,0,0
234,CASH_OUT,280838.23,C1154726295,0.0,0.0,C1722586343,458017.04,738855.27,0,0
213,PAYMENT,14499.35,C856826324,185671.0,171171.65,M1591054103,0.0,0.0,0,0
330,CASH_IN,21814.21,C1428782749,42282.0,64096.21,C1545208835,121272.97,99458.76,0,0
15,CASH_OUT,260360.84,C1467630944,30979.0,0.0,C801984124,0.0,423604.04,0,0
298,CASH_OUT,119303.55,C639226208,0.0,0.0,C149719844,378202.15,497505.7,0,0
183,PAYMENT,3993.96,C648097160,0.0,0.0,M993519788,0.0,0.0,0,0
140,CASH_OUT,16191.62,C1345537470,2537.0,0.0,C857266323,126367.01,142558.63,0,0
236,PAYMENT,5216.76,C458867164,520.0,0.0,M266710417,0.0,0.0,0,0
94,TRANSFER,38479.06,C1882504523,20710.0,0.0,C158963723,0.0,38479.06,0,0
10,CASH_OUT,457822.65,C774535199,0.0,0.0,C918523964,1626228.82,2585153.26,0,0
211,TRANSFER,309050.28,C611443009,0.0,0.0,C648885257,2284399.8,2593450.08,0,0
37,TRANSFER,494966.76,C1862439244,0.0,0.0,C107033734,658565.44,1153532.21,0,0
130,CASH_OUT,58233.05,C1141482204,0.0,0.0,C116250334,5150387.7,5208620.75,0,0
656,TRANSFER,110528.53,C307234825,110528.53,0.0,C949239257,0.0,0.0,1,0
347,CASH_OUT,91113.42,C1587575422,0.0,0.0,C746248160,103760.52,194873.94,0,0
300,TRANSFER,176059.16,C1589553907,176059.16,0.0,C1151960519,0.0,0.0,1,0
140,CASH_OUT,67961.6,C372032909,24415.0,0.0,C311451428,18005.9,85967.5,0,0
305,CASH_OUT,10901.44,C2139949210,1267.0,0.0,C753934482,0.0,10901.44,0,0
183,CASH_OUT,379602.81,C1143152502,0.0,0.0,C1059633978,584305.9,963908.71,0,0
13,CASH_IN,239853.44,C2112702102,396242.91,636096.35,C363670542,475066.76,373561.58,0,0
183,CASH_OUT,347471.18,C1520223618,10394.0,0.0,C903950146,777395.89,1124867.08,0,0
40,DEBIT,4892.16,C543907167,26980.0,22087.84,C765206415,1300395.99,1305817.1,0,0
522,CASH_IN,385181.08,C1577545190,18214.0,403395.08,C1133297473,15483.67,0.0,0,0
10,TRANSFER,2135365.38,C1712919834,0.0,0.0,C621810262,0.0,4222569.16,0,0
225,CASH_OUT,149263.96,C620796855,164586.0,15322.04,C694048723,62368.85,211632.81,0,0
303,CASH_OUT,289712.64,C1470911731,6684.0,0.0,C1808309177,0.0,289712.64,0,0
95,TRANSFER,53062.52,C146522698,53062.52,0.0,C1122850221,0.0,0.0,1,0
310,PAYMENT,22469.28,C1323220025,9122.4,0.0,M1839179516,0.0,0.0,0,0
165,PAYMENT,14379.66,C895428642,245.0,0.0,M359924620,0.0,0.0,0,0
400,TRANSFER,27060.18,C1293531041,50675.0,23614.82,C1950776921,1183283.63,1210343.81,0,0
231,TRANSFER,427591.97,C162858389,0.0,0.0,C1082284545,1091571.88,1519163.85,0,0
351,PAYMENT,5789.55,C1429631749,16625.0,10835.45,M2094033953,0.0,0.0,0,0
186,CASH_OUT,215143.76,C1054377764,48907.29,0.0,C1950721830,884775.37,1099919.14,0,0
260,CASH_OUT,170923.43,C1327375239,7348.0,0.0,C1226464335,1151333.65,1322257.08,0,0
284,CASH_OUT,219489.47,C2145084174,0.0,0.0,C680749867,3198675.5,3418164.97,0,0
570,CASH_OUT,32886.78,C412207538,20297.0,0.0,C16164665,0.0,32886.78,0,0
347,DEBIT,2464.36,C942676601,11082.0,8617.64,C1856245229,33809.7,36274.06,0,0
133,CASH_OUT,376292.8,C1798677747,3680.0,0.0,C29953089,727102.13,1103394.94,0,0
308,CASH_OUT,255574.92,C1351604555,116202.0,0.0,C424200647,476722.57,732297.48,0,0
236,PAYMENT,1664.76,C2039541399,0.0,0.0,M274740271,0.0,0.0,0,0
236,CASH_OUT,6380.8,C622064753,53642.0,47261.2,C853359906,560372.09,566752.89,0,0
7,PAYMENT,9138.62,C564908963,21564.0,12425.38,M1834041945,0.0,0.0,0,0
306,CASH_IN,58948.64,C992660792,4251719.09,4310667.73,C1406946725,1373187.39,1314238.75,0,0
227,CASH_IN,119362.12,C1352037676,600906.0,720268.12,C43734927,84254.91,0.0,0,0
42,CASH_OUT,68167.55,C657965969,13317.0,0.0,C1286589876,883526.74,951694.28,0,0
396,TRANSFER,353783.72,C234084293,0.0,0.0,C1474695154,1639764.23,1993547.95,0,0
460,CASH_OUT,1424002.7,C9486206,1424002.7,0.0,C2094181723,11407.5,1435410.19,1,0
228,PAYMENT,33437.89,C580487942,0.0,0.0,M1610045723,0.0,0.0,0,0
479,PAYMENT,1508.83,C495443132,12443.0,10934.17,M1071356506,0.0,0.0,0,0
325,PAYMENT,8003.24,C2013631271,0.0,0.0,M1394414678,0.0,0.0,0,0
251,PAYMENT,16043.58,C2099348482,20185.0,4141.42,M1260813509,0.0,0.0,0,0
157,CASH_OUT,104032.66,C255590219,0.0,0.0,C196646278,294648.09,398680.75,0,0
283,CASH_OUT,14161.88,C783243014,309044.0,294882.12,C1279882941,2978765.8,2992927.69,0,0
7,CASH_IN,154690.87,C430261453,7293972.97,7448663.85,C1373172466,385674.22,571846.3,0,0
261,CASH_OUT,146065.98,C525899059,0.0,0.0,C887094612,2624683.02,2770749.01,0,0
11,CASH_IN,45928.92,C1334554428,3899263.96,3945192.88,C876705422,492080.53,1349469.99,0,0
45,DEBIT,2884.33,C2119042675,0.0,0.0,C1465968560,5764616.36,5767500.69,0,0
211,CASH_OUT,35015.47,C802640967,50918.0,15902.53,C1060971872,0.0,35015.47,0,0
33,CASH_OUT,283431.2,C2012530411,0.0,0.0,C1184286050,2429401.59,2537184.13,0,0
260,CASH_IN,388328.27,C1963426051,4163255.6,4551583.87,C1090036086,28618247.66,28229919.39,0,0
10,PAYMENT,21939.23,C966238116,0.0,0.0,M431866343,0.0,0.0,0,0
234,CASH_OUT,62662.47,C335538009,81031.0,18368.53,C2051885293,269731.08,332393.54,0,0
407,PAYMENT,23442.02,C396105622,40378.0,16935.98,M841014165,0.0,0.0,0,0
35,PAYMENT,25745.74,C636518520,56861.7,31115.96,M335242032,0.0,0.0,0,0
20,TRANSFER,985533.53,C282282823,76414.0,0.0,C1878271350,16274.81,1001808.35,0,0
141,PAYMENT,5630.53,C2117763484,63056.51,57425.98,M299763151,0.0,0.0,0,0
40,CASH_IN,185146.53,C104179602,2360597.85,2545744.38,C1994013307,1318364.14,2064567.55,0,0
619,TRANSFER,595854.2,C1100776599,595854.2,0.0,C385080311,0.0,0.0,1,0
212,PAYMENT,10270.17,C1957752797,431457.15,421186.98,M522494448,0.0,0.0,0,0
280,CASH_IN,159195.6,C147322408,43452.0,202647.6,C1250841288,2290739.57,2131543.97,0,0
34,PAYMENT,11951.96,C1425421675,12764.0,812.04,M1674374649,0.0,0.0,0,0
330,CASH_OUT,178586.82,C1329568681,35008.0,0.0,C1623011795,0.0,178586.82,0,0
402,CASH_IN,244602.18,C1363524436,821128.72,1065730.9,C866833345,682550.98,437948.8,0,0
400,TRANSFER,1287312.39,C1399458634,465.0,0.0,C783691470,30164.15,1317476.54,0,0
374,TRANSFER,529837.31,C827998367,0.0,0.0,C512910915,1132975.68,1662812.99,0,0
610,PAYMENT,12445.38,C566328813,0.0,0.0,M716023485,0.0,0.0,0,0
396,CASH_IN,647362.77,C815357852,32832.0,680194.77,C1157763400,1773075.33,1125712.56,0,0
235,CASH_IN,14068.35,C1008848759,13378821.15,13392889.5,C72199284,819263.01,805194.66,0,0
503,PAYMENT,9608.56,C399176677,26809.0,17200.44,M883036381,0.0,0.0,0,0
40,TRANSFER,22001.7,C1094191473,10355.0,0.0,C860329140,0.0,22001.7,0,0
226,TRANSFER,137340.58,C1678121717,0.0,0.0,C1820058461,30692682.5,30830023.08,0,0
164,CASH_OUT,227738.8,C1608054807,9048.0,0.0,C1706691792,17790.9,245529.7,0,0
17,PAYMENT,18361.13,C987835991,93849.15,75488.02,M1227509570,0.0,0.0,0,0
399,CASH_OUT,95252.89,C2108721091,0.0,0.0,C357772778,278468.49,373721.39,0,0
379,CASH_OUT,353304.42,C1186436033,0.0,0.0,C75865416,694666.49,1047970.91,0,0
16,PAYMENT,751.35,C1773395093,59411.0,58659.65,M502868489,0.0,0.0,0,0
212,PAYMENT,8245.04,C596639579,0.0,0.0,M129663820,0.0,0.0,0,0
47,PAYMENT,6105.1,C873114451,21870.0,15764.9,M1301501417,0.0,0.0,0,0
728,TRANSFER,6322399.97,C1838430036,6322399.97,0.0,C432858723,0.0,0.0,1,0
330,CASH_OUT,86844.69,C202723643,0.0,0.0,C93790211,163300.87,250145.55,0,0
564,CASH_OUT,179854.31,C1469929770,25300.0,0.0,C1003122752,50670.4,230524.71,0,0
238,CASH_OUT,146520.53,C437474476,0.0,0.0,C322943374,172855.61,319376.15,0,0
130,PAYMENT,35577.45,C53651756,0.0,0.0,M1985577905,0.0,0.0,0,0
17,CASH_IN,13647.07,C1432587763,4566871.88,4580518.95,C98266700,20732.58,7085.51,0,0
185,CASH_IN,185558.5,C1422654050,7556330.41,7741888.91,C1042186974,880077.22,694518.72,0,0
132,PAYMENT,15392.24,C335235521,0.0,0.0,M1931429254,0.0,0.0,0,0
15,PAYMENT,868.5,C1581230062,0.0,0.0,M356744024,0.0,0.0,0,0
365,TRANSFER,86258.11,C1449357986,86258.11,0.0,C185244782,0.0,0.0,1,0
356,CASH_IN,360974.95,C1470408377,1408238.51,1769213.47,C1004237114,2812967.08,2451992.13,0,0
227,CASH_OUT,146708.16,C615563680,31403.0,0.0,C1229963378,746086.44,892794.59,0,0
131,CASH_OUT,177272.23,C631751964,0.0,0.0,C1094729987,1844433.73,2021705.96,0,0
306,PAYMENT,21737.51,C18219309,405.0,0.0,M693249452,0.0,0.0,0,0
276,PAYMENT,5020.9,C437426133,0.0,0.0,M1690110314,0.0,0.0,0,0
253,CASH_OUT,2415826.18,C445430208,2415826.18,0.0,C267089577,389260.33,2805086.51,1,0
43,CASH_OUT,94576.46,C11622838,18904.0,0.0,C1390083098,0.0,94576.46,0,0
40,PAYMENT,6553.72,C364442808,11260.0,4706.28,M1198554870,0.0,0.0,0,0
182,CASH_OUT,173767.77,C1820674015,0.0,0.0,C1780333728,5746343.72,5920111.48,0,0
138,CASH_IN,161745.46,C932087623,19690689.2,19852434.66,C1671020079,13094397.55,12932652.1,0,0
278,CASH_OUT,10623.68,C1517830985,39741.0,29117.32,C1359207155,11128427.96,11139051.64,0,0
396,CASH_OUT,53753.3,C1415219912,0.0,0.0,C1447524842,168479.65,222232.94,0,0
402,PAYMENT,37714.71,C792873291,0.0,0.0,M1390202229,0.0,0.0,0,0
237,PAYMENT,14522.59,C2004690286,30393.0,15870.41,M1610603792,0.0,0.0,0,0
347,TRANSFER,654842.77,C1905837425,0.0,0.0,C1027236194,2710389.17,3365231.95,0,0
349,CASH_IN,464602.58,C1906560531,3806517.6,4271120.19,C655908281,1061331.13,596728.55,0,0
400,PAYMENT,58604.09,C1759469057,158444.07,99839.98,M1472663041,0.0,0.0,0,0
209,CASH_OUT,119408.32,C150159120,0.0,0.0,C1747148542,683537.9,802946.22,0,0
185,CASH_IN,164383.18,C282752360,15477.0,179860.18,C272743866,0.0,0.0,0,0
38,CASH_OUT,54954.09,C906546862,0.0,0.0,C1475616083,983844.4,1038798.49,0,0
214,PAYMENT,32008.68,C1261422267,49524.9,17516.22,M1442991296,0.0,0.0,0,0
522,CASH_OUT,545780.7,C68418619,545780.7,0.0,C1298522904,0.0,545780.7,1,0
230,PAYMENT,14836.85,C479868745,0.0,0.0,M912216376,0.0,0.0,0,0
19,TRANSFER,466422.84,C151605036,0.0,0.0,C2034284329,921034.49,1554832.23,0,0
211,CASH_OUT,169900.71,C957495250,0.0,0.0,C507581356,587072.24,756972.95,0,0
405,CASH_IN,7591.28,C1033921978,322498.0,330089.28,C206265426,0.0,0.0,0,0
358,PAYMENT,10112.53,C670960238,79286.37,69173.84,M1413377528,0.0,0.0,0,0
158,CASH_OUT,64390.57,C716811678,31971.0,0.0,C934985593,293745.52,358136.09,0,0
135,CASH_OUT,27997.82,C568009728,6992.0,0.0,C792512709,2501098.44,4185566.85,0,0
375,TRANSFER,78516.78,C2022719354,0.0,0.0,C902369824,1172364.67,1250881.46,0,0
14,PAYMENT,10446.52,C952566780,0.0,0.0,M1037941317,0.0,0.0,0,0
8,TRANSFER,401133.43,C1309913724,203742.0,0.0,C2007149130,0.0,617720.17,0,0
275,CASH_OUT,218093.73,C1843161513,0.0,0.0,C1173232379,947615.22,1165708.95,0,0
18,CASH_OUT,153730.31,C1011365011,332654.72,178924.41,C1910622874,1239667.41,1393397.72,0,0
14,CASH_IN,365283.09,C688957158,6384.0,371667.09,C1706460626,964858.3,851715.79,0,0
11,CASH_OUT,144620.4,C1960730830,0.0,0.0,C8271807,10791584.29,13642105.25,0,0
162,CASH_OUT,7171.78,C452371945,11266.0,4094.22,C1888602678,1244051.68,1411819.28,0,0
653,TRANSFER,598426.68,C652500321,598426.68,0.0,C430642994,0.0,0.0,1,0
401,CASH_OUT,328173.76,C1677268129,0.0,0.0,C1872042797,2886098.24,3214272.0,0,0
164,CASH_OUT,502305.29,C1961984016,0.0,0.0,C644042353,3399914.72,3902220.0,0,0
377,TRANSFER,807871.12,C505602061,0.0,0.0,C1339002691,2181509.42,2989380.54,0,0
239,CASH_OUT,63944.13,C963749685,63944.13,0.0,C816242963,3034987.39,3098931.52,1,0
135,PAYMENT,8455.0,C989213613,191940.22,183485.22,M250862272,0.0,0.0,0,0
139,TRANSFER,1257567.74,C1902632063,0.0,0.0,C723813024,6130082.06,7387649.8,0,0
129,CASH_OUT,617668.37,C426002729,617668.37,0.0,C1313381818,108637.75,975065.21,1,0
204,PAYMENT,5832.18,C1241975758,89219.91,83387.72,M240546649,0.0,0.0,0,0
201,CASH_IN,537213.19,C1229725153,12646876.28,13184089.47,C1141358360,1950441.46,1413228.26,0,0
258,PAYMENT,15791.75,C454937898,0.0,0.0,M1005321352,0.0,0.0,0,0
14,PAYMENT,6239.38,C839095972,103917.0,97677.62,M433575556,0.0,0.0,0,0
38,CASH_IN,110911.72,C1358240056,2678.0,113589.72,C333176886,296802.79,185891.07,0,0
354,PAYMENT,29335.21,C607091813,259666.38,230331.17,M1199315140,0.0,0.0,0,0
323,CASH_OUT,45119.18,C1288408822,0.0,0.0,C1295265927,111927.4,157046.58,0,0
306,CASH_IN,182550.66,C882206441,5307665.69,5490216.34,C905062857,610781.33,428230.68,0,0
398,PAYMENT,3013.22,C1920783785,0.0,0.0,M46661982,0.0,0.0,0,0
21,CASH_OUT,95047.56,C1101130000,0.0,0.0,C1870570595,1213398.79,1308446.35,0,0
277,TRANSFER,442308.93,C2055303427,0.0,0.0,C909507736,794004.99,1236313.93,0,0
85,TRANSFER,4094.07,C810305173,4094.07,0.0,C600417404,0.0,0.0,1,0
182,PAYMENT,36509.37,C848869246,163901.0,127391.63,M171525218,0.0,0.0,0,0
309,PAYMENT,9033.5,C1961585847,101134.0,92100.5,M1802794929,0.0,0.0,0,0
709,PAYMENT,39413.68,C2032904853,41069.0,1655.32,M1420889713,0.0,0.0,0,0
186,PAYMENT,8461.78,C1613120295,0.0,0.0,M1950415283,0.0,0.0,0,0
500,PAYMENT,9437.3,C546561669,100499.0,91061.7,M1593660609,0.0,0.0,0,0
230,PAYMENT,22314.69,C1314101254,0.0,0.0,M2003602412,0.0,0.0,0,0
185,CASH_OUT,99010.45,C1922718708,91130.35,0.0,C903348370,7893731.77,7992742.22,0,0
567,TRANSFER,29002.27,C1800182570,0.0,0.0,C1712407943,2188771.35,2217773.61,0,0
43,PAYMENT,17463.76,C1857869766,301569.0,284105.24,M1831480456,0.0,0.0,0,0
352,CASH_OUT,120527.35,C1344391353,0.0,0.0,C1808451508,326868.81,447396.16,0,0
231,PAYMENT,1634.14,C61421013,10127.0,8492.86,M232557885,0.0,0.0,0,0
428,CASH_OUT,163212.92,C14926393,36324.53,0.0,C2018396059,996696.95,1159909.87,0,0
184,PAYMENT,1779.66,C1612346881,0.0,0.0,M1227067770,0.0,0.0,0,0
354,PAYMENT,18401.71,C1839792611,561.0,0.0,M2017531796,0.0,0.0,0,0
11,CASH_IN,95322.38,C1817116789,21539.0,116861.38,C1047595442,0.0,0.0,0,0
65,CASH_OUT,701168.78,C1795901064,701168.78,0.0,C1652576276,841462.58,1542631.35,1,0
256,CASH_IN,314758.83,C1559836246,10791.0,325549.83,C1591568906,145219.51,0.0,0,0
19,PAYMENT,12462.24,C1040143140,0.0,0.0,M580520652,0.0,0.0,0,0
130,CASH_OUT,115571.77,C1990530716,264492.83,148921.06,C1875540277,339802.11,455373.88,0,0
140,CASH_IN,142591.95,C629241039,3180.0,145771.95,C1396265973,556514.03,413922.08,0,0
369,CASH_IN,194058.38,C270223001,930229.02,1124287.4,C1946381179,209554.07,15495.69,0,0
333,TRANSFER,2243379.63,C1518240201,0.0,0.0,C1997720696,3852972.33,6096351.96,0,0
302,CASH_OUT,32631.12,C965127737,9624.0,0.0,C811553784,2899521.55,2932152.67,0,0
403,CASH_OUT,260759.72,C1959552575,21250.0,0.0,C1938162982,0.0,260759.72,0,0
263,CASH_OUT,80283.56,C456094168,7113.0,0.0,C1996088001,0.0,80283.56,0,0
14,CASH_OUT,197626.17,C1710791091,0.0,0.0,C1028574311,10312435.58,11555615.78,0,0
226,CASH_IN,213738.3,C1492965442,11133.0,224871.3,C587327636,0.0,0.0,0,0
227,PAYMENT,11542.2,C1939202233,0.0,0.0,M1918309462,0.0,0.0,0,0
186,PAYMENT,3766.63,C1684364987,553259.05,549492.41,M1919913683,0.0,0.0,0,0
227,CASH_OUT,71954.82,C76155601,0.0,0.0,C97767238,564180.33,636135.15,0,0
252,CASH_OUT,275747.84,C1757379115,69322.0,0.0,C410289450,1402923.86,1678671.7,0,0
136,CASH_IN,63031.9,C1496589103,2655998.88,2719030.77,C758714542,344744.08,281712.18,0,0
594,CASH_OUT,339248.71,C1971517817,10580.0,0.0,C191502465,123544984.17,123884232.88,0,0
19,CASH_OUT,248849.65,C276766434,0.0,0.0,C724704039,2192074.56,2440924.21,0,0
323,CASH_OUT,233959.19,C1007106769,2605.0,0.0,C267167132,36373.22,270332.4,0,0
132,CASH_IN,53816.28,C1457591310,8837773.85,8891590.13,C237276823,434789.88,380973.6,0,0
428,PAYMENT,15410.74,C2104436518,321.84,0.0,M167955477,0.0,0.0,0,0
327,TRANSFER,6321120.73,C19775512,0.0,0.0,C915164343,9462205.05,15783325.78,0,0
309,PAYMENT,2038.97,C1602676087,97442.04,95403.07,M529150266,0.0,0.0,0,0
288,PAYMENT,12711.8,C326504168,0.0,0.0,M1384795777,0.0,0.0,0,0
132,CASH_IN,232638.59,C346678009,181.0,232819.59,C423248942,0.0,0.0,0,0
357,CASH_OUT,83958.79,C1418106848,0.0,0.0,C1863730960,478451.6,562410.39,0,0
14,PAYMENT,3094.95,C1954512785,43045.0,39950.05,M1637187688,0.0,0.0,0,0
14,CASH_OUT,190021.73,C1819376154,0.0,0.0,C1146021456,525688.16,1708236.69,0,0
348,CASH_OUT,20694.57,C374964915,0.0,0.0,C1403301785,183215.5,203910.07,0,0
374,CASH_OUT,273381.45,C1639915343,0.0,0.0,C924733771,374872.15,648253.59,0,0
238,CASH_IN,136476.64,C340403207,3300753.27,3437229.91,C2057995125,324035.03,187558.39,0,0
354,CASH_OUT,70599.52,C1077021760,12.0,0.0,C1758694346,3418721.42,3489320.94,0,0
303,TRANSFER,351151.73,C1971672753,19909.0,0.0,C682568049,887828.48,1238980.22,0,0
136,CASH_OUT,98987.93,C267721789,0.0,0.0,C1586724699,898211.12,997199.05,0,0
40,PAYMENT,10113.49,C917391847,0.0,0.0,M1255039974,0.0,0.0,0,0
130,PAYMENT,13095.9,C1596022875,0.0,0.0,M1474427941,0.0,0.0,0,0
42,PAYMENT,2105.66,C1706766189,102333.0,100227.34,M1426116878,0.0,0.0,0,0
203,CASH_OUT,105871.03,C2113179365,0.0,0.0,C304721504,2533308.86,2639179.89,0,0
43,CASH_IN,226287.29,C2047607420,242989.85,469277.14,C15533070,317887.21,91599.92,0,0
33,CASH_OUT,53318.11,C1263773571,0.0,0.0,C588269406,412943.33,466261.44,0,0
